Date,Open,High,Low,Adj Close,Volume,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,Fourier,ARIMA,Close,labels
7/8/2014,333.100006,333.73999,321.399994,323.809998,4271600,,,,,,,,,,,,,323.809998,
7/9/2014,324.709991,330.200012,323.149994,329.970001,3166100,,,,,,,,,,,,,329.970001,
7/10/2014,324.339996,329.980011,322.649994,327.920013,2665000,,,,,,,,,,,,,327.920013,
7/11/2014,334.709991,347,334.709991,346.200012,8300800,,,,,,,,,,,,,346.200012,
7/14/2014,347.029999,355.769989,345.359985,355.320007,5609900,,,,,,,,,,,,,355.320007,
7/15/2014,353.720001,355.589996,349.399994,354.440002,4170900,,,,,,,,,,,,,354.440002,
7/16/2014,355.619995,359.320007,353,355.899994,3503600,,,,,,,,,,,,,355.899994,
7/17/2014,353.440002,356.959991,351.380005,352.450012,3636000,,,,,,,,,,,,,352.450012,
7/18/2014,354.399994,359.679993,352.079987,358.660004,3407400,,,,,,,,,,,,,358.660004,
7/21/2014,358.100006,361.709991,356.720001,359.76001,2278400,,,,,,,,,,,,,359.76001,
7/22/2014,355.25,362.929993,355.25,360.839996,2888900,,,,,,,,,,,,,360.839996,
7/23/2014,359.049988,360.630005,356.619995,358.140015,2687300,,,,,,,,,,,,,358.140015,
7/24/2014,359.980011,364.850006,358.519989,358.609985,7088700,,,,,,,,,,,,,358.609985,
7/25/2014,317.299988,324.869995,314.76001,324.01001,17846500,,,,,,,,,,,,,324.01001,
7/28/2014,324.25,324.820007,316.5,320.410004,5932000,,,,,,,,,,,,,320.410004,
7/29/2014,321.980011,322.899994,319.5,320,2883800,,,,,,,,,,,,,320,
7/30/2014,321.450012,322.730011,318.5,322.51001,3969000,,,,,,,,,,,,,322.51001,
7/31/2014,320.01001,320.679993,311.859985,312.98999,5192000,,,,,,,,,,,,,312.98999,
8/1/2014,313.690002,315.829987,304.589996,307.059998,7441500,,,,,,,,,,,,,307.059998,
8/4/2014,308.839996,316.179993,308.5,313.649994,4200900,,,,,,,,,,,,,313.649994,
8/5/2014,313.299988,314.549988,310.059998,312.320007,2852100,,,,,,,,,,,,,312.320007,
8/6/2014,310.829987,315.779999,310.200012,313.890015,2296900,,,,,,,,,,,,,313.890015,
8/7/2014,315.209991,315.880005,309.649994,311.450012,2935600,,,,,,,,,,,,,311.450012,
8/8/2014,311.940002,317.320007,310.660004,316.799988,2705900,,,,,,,,,,,,,316.799988,
8/11/2014,318.480011,320.380005,316.880005,318.329987,2468600,,,,,,,,,,,,,318.329987,
8/12/2014,318.890015,321.309998,316.950012,319.320007,1915800,,,,,,,,,,,,,319.320007,
8/13/2014,327.600006,331.720001,326.140015,326.279999,4939100,,,,,,,,,,,,,326.279999,
8/14/2014,327.799988,334.089996,326.709991,333.209991,3420400,,,,,,,,,,,,,333.209991,
8/15/2014,334,335,328.320007,333.630005,3896700,,,,,,,,,,,,,333.630005,
8/18/2014,335.480011,337.799988,333.769989,334.529999,2485400,,,,,,,,,,,,,334.529999,
8/19/2014,334.869995,335.809998,333.01001,335.130005,1713800,,,,,,,,,,,,,335.130005,
8/20/2014,334.679993,337.160004,334.019989,335.779999,1810500,,,,,,,,,,,,,335.779999,
8/21/2014,336.480011,336.579987,332.230011,332.910004,1971100,,,,,,,,,,,,,332.910004,
8/22/2014,332.98999,334.079987,330.799988,331.589996,2211200,,,,,,,,,,,,,331.589996,
8/25/2014,333.209991,336.769989,332.709991,334.019989,1957700,,,,,,,,,,,,,334.019989,
8/26/2014,337,344.359985,334.549988,341.829987,3654700,,,,,,,,,,,,,341.829987,
8/27/2014,342.089996,346.670013,341.339996,343.179993,2961600,,,,,,,,,,,,,343.179993,
8/28/2014,340,341.790009,338.799988,340.019989,2252700,,,,,,,,,,,,,340.019989,
8/29/2014,341.76001,341.820007,337.679993,339.040009,1939500,,,,,,,,,,,,,339.040009,
9/2/2014,339.980011,342.5,337.160004,342.380005,2326000,,,,,,,,,,,,,342.380005,
9/3/2014,342.540009,343.269989,337.549988,339,1993700,,,,,,,,,,,,,339,
9/4/2014,343.690002,349.380005,343.579987,345.950012,3965600,,,,,,,,,,,,,345.950012,
9/5/2014,346.299988,346.829987,342.5,346.380005,2107000,,,,,,,,,,,,,346.380005,
9/8/2014,344.540009,345.809998,339.040009,342.339996,2955300,,,,,,,,,,,,,342.339996,
9/9/2014,341.609985,341.76001,329.179993,329.75,4646800,,,,,,,,,,,,,329.75,
9/10/2014,334.299988,334.980011,328.820007,331.329987,3797400,,,,,,,,,,,,,331.329987,
9/11/2014,329.940002,333.01001,326.390015,330.519989,2720200,,,,,,,,,,,,,330.519989,
9/12/2014,329.559998,332.890015,328.790009,331.190002,3429300,,,,,,,,,,,,,331.190002,
9/15/2014,330.910004,331.329987,319,323.890015,4000400,,,,,,,,,,,,,323.890015,
9/16/2014,321.070007,329.480011,320.100006,327.76001,3259900,,,,,,,,,,,,,327.76001,
9/17/2014,327.76001,328,321.519989,324,4136000,,,,,,,,,,,,,324,
9/18/2014,325.440002,327.100006,323.709991,325,2576900,,,,,,,,,,,,,325,
9/19/2014,327.600006,332.76001,325.570007,331.320007,6886200,,,,,,,,,,,,,331.320007,
9/22/2014,328.48999,329.48999,321.059998,324.5,3109700,,,,,,,,,,,,,324.5,
9/23/2014,322.459991,327.600006,321.25,323.630005,2352600,,,,,,,,,,,,,323.630005,
9/24/2014,324.170013,329.440002,319.559998,328.209991,2642200,,,,,,,,,,,,,328.209991,
9/25/2014,327.98999,328.540009,321.399994,321.929993,2928800,,,,,,,,,,,,,321.929993,
9/26/2014,320.600006,323.5,317.640015,323.209991,3638000,,,,,,,,,,,,,323.209991,
9/29/2014,320.5,323.75,319,321.820007,1924600,,,,,,,,,,,,,321.820007,
9/30/2014,321.359985,323.429993,318.51001,322.440002,2636200,,,,,,,,,,,,,322.440002,
10/1/2014,322.040009,322.170013,315.549988,317.459991,3089100,,,,,,,,,,,,,317.459991,
10/2/2014,316.920013,318.529999,311.309998,318.410004,3553900,,,,,,,,,,,,,318.410004,
10/3/2014,320.359985,325.160004,319.529999,322.73999,3037400,,,,,,,,,,,,,322.73999,
10/6/2014,323.5,324.130005,319.600006,322.200012,2290300,,,,,,,,,,,,,322.200012,
10/7/2014,319.429993,322,316.670013,316.980011,2365400,,,,,,,,,,,,,316.980011,
10/8/2014,316.579987,324.109985,314.140015,322.700012,3452800,,,,,,,,,,,,,322.700012,
10/9/2014,321.48999,322.269989,314.519989,315.369995,3587900,,,,,,,,,,,,,315.369995,
10/10/2014,314.019989,317.769989,311.380005,311.390015,3681900,,,,,,,,,,,,,311.390015,
10/13/2014,309.869995,313.200012,303.470001,306.450012,4363900,,,,,,,,,,,,,306.450012,
10/14/2014,308,312.23999,305.75,308.309998,3385800,,,,,,,,,,,,,308.309998,
10/15/2014,304.350006,307.899994,299.100006,305.970001,5343900,,,,,,,,,,,,,305.970001,
10/16/2014,293.829987,306.820007,293.829987,302.859985,4731300,,,,,,,,,,,,,302.859985,
10/17/2014,307.149994,309.200012,302.720001,303.640015,4405100,,,,,,,,,,,,,303.640015,
10/20/2014,302.950012,306.529999,302.019989,306.209991,3234500,,,,,,,,,,,,,306.209991,
10/21/2014,309.899994,315.640015,307.070007,315.329987,3559300,,,,,,,,,,,,,315.329987,
10/22/2014,315.429993,318.980011,312.640015,312.970001,3125900,,,,,,,,,,,,,312.970001,
10/23/2014,313.399994,316.799988,311.399994,313.179993,9038200,,,,,,,,,,,,,313.179993,
10/24/2014,284.399994,293.809998,284,287.059998,19801100,,,,,,,,,,,,,287.059998,
10/27/2014,285.700012,290.420013,285.019989,289.970001,5950600,,,,,,,,,,,,,289.970001,
10/28/2014,289.76001,298,289.76001,295.589996,5572600,,,,,,,,,,,,,295.589996,
10/29/2014,299.109985,299.609985,293.070007,294.119995,4881900,,,,,,,,,,,,,294.119995,
10/30/2014,293.980011,299.73999,292.359985,299.070007,4055200,,,,,,,,,,,,,299.070007,
10/31/2014,305.149994,305.720001,301.5,305.459991,4550700,,,,,,,,,,,,,305.459991,
11/3/2014,306.23999,308.01001,303.23999,305.720001,3242500,,,,,,,,,,,,,305.720001,
11/4/2014,303.98999,304.25,300.170013,302.809998,3427400,,,,,,,,,,,,,302.809998,
11/5/2014,303.01001,304,294.160004,296.519989,4674500,,,,,,,,,,,,,296.519989,
11/6/2014,296.690002,297,292.290009,296.640015,3758100,,,,,,,,,,,,,296.640015,
11/7/2014,297.820007,299.98999,296.290009,299.859985,2647400,,,,,,,,,,,,,299.859985,
11/10/2014,300,305.799988,300,305.109985,2809100,,,,,,,,,,,,,305.109985,
11/11/2014,305.940002,312.380005,303.649994,312.01001,3803600,,,,,,,,,,,,,312.01001,
11/12/2014,310.75,312.579987,308.790009,311.51001,2183000,,,,,,,,,,,,,311.51001,
11/13/2014,312,317.890015,311.51001,316.480011,3686400,,,,,,,,,,,,,316.480011,
11/14/2014,317.119995,332.880005,316.399994,327.820007,8877800,,,,,,,,,,,,,327.820007,
11/17/2014,326.440002,328,318.029999,323.049988,4784900,,,,,,,,,,,,,323.049988,
11/18/2014,323.98999,329.559998,323.25,324.929993,3549500,,,,,,,,,,,,,324.929993,
11/19/2014,327.25,328.399994,324.019989,326.540009,3281600,,,,,,,,,,,,,326.540009,
11/20/2014,324,332.670013,323.329987,330.540009,3436700,,,,,,,,,,,,,330.540009,
11/21/2014,335.420013,338.329987,331.470001,332.630005,4466600,,,,,,,,,,,,,332.630005,
11/24/2014,334.779999,337.390015,333.600006,335.640015,2754200,,,,,,,,,,,,,335.640015,
11/25/2014,335.269989,336.329987,331.279999,335.040009,2565000,,,,,,,,,,,,,335.040009,
11/26/2014,333.779999,334.649994,331.75,333.570007,1983600,,,,,,,,,,,,,333.570007,
11/28/2014,336.029999,341.26001,336.029999,338.640015,3051800,,,,,,,,,,,,,338.640015,
12/1/2014,338.119995,340.640015,325.929993,326,4944900,,,,,,,,,,,,,326,
12/2/2014,327.5,327.929993,323.25,326.309998,2790300,,,,,,,,,,,,,326.309998,
12/3/2014,325.730011,326.769989,314.359985,316.5,5681000,,,,,,,,,,,,,316.5,
12/4/2014,315.529999,318.589996,313.470001,316.929993,3290300,,,,,,,,,,,,,316.929993,
12/5/2014,316.799988,316.929993,310.839996,312.630005,3265200,,,,,,,,,,,,,312.630005,
12/8/2014,311.570007,316.559998,304.820007,306.640015,3639200,,,,,,,,,,,,,306.640015,
12/9/2014,302.98999,313.640015,301.140015,312.5,4049500,,,,,,,,,,,,,312.5,
12/10/2014,312,313.190002,304.679993,305.839996,3245900,,,,,,,,,,,,,305.839996,
12/11/2014,307.890015,312.640015,306.01001,307.359985,3262900,,,,,,,,,,,,,307.359985,
12/12/2014,303.98999,310.640015,303.01001,307.320007,3153500,,,,,,,,,,,,,307.320007,
12/15/2014,308.869995,310.859985,302.149994,306.070007,3841600,,,,,,,,,,,,,306.070007,
12/16/2014,304.350006,304.48999,295.01001,295.059998,6501300,,,,,,,,,,,,,295.059998,
12/17/2014,296.369995,299.670013,293.029999,298.880005,4433500,,,,,,,,,,,,,298.880005,
12/18/2014,304.01001,304.5,293.25,297.730011,7738100,,,,,,,,,,,,,297.730011,
12/19/2014,296.910004,301.540009,295.519989,299.899994,8709100,,,,,,,,,,,,,299.899994,
12/22/2014,301.940002,307.359985,301.940002,306.540009,4003800,,,,,,,,,,,,,306.540009,
12/23/2014,306.980011,307.48999,303.25,306.290009,2713700,,,,,,,,,,,,,306.290009,
12/24/2014,306.380005,307,302.880005,303.029999,1513800,,,,,,,,,,,,,303.029999,
12/26/2014,305,310.779999,303.809998,309.089996,2893800,,,,,,,,,,,,,309.089996,
12/29/2014,307.850006,314.269989,306.579987,312.040009,3009000,,,,,,,,,,,,,312.040009,
12/30/2014,309.910004,313.940002,309.339996,310.299988,2093000,,,,,,,,,,,,,310.299988,
12/31/2014,311.549988,312.980011,310.01001,310.350006,2048000,,,,,,,,,,,,,310.350006,
1/2/2015,312.579987,314.75,306.959991,308.519989,2783200,,,,,,,,,,,,,308.519989,
1/5/2015,307.01001,308.380005,300.850006,302.190002,2774200,,,,,,,,,,,,,302.190002,
1/6/2015,302.23999,303,292.380005,295.290009,3519000,,,,,,,,,,,,,295.290009,
1/7/2015,297.5,301.279999,295.329987,298.420013,2640300,,,,,,,,,,,,,298.420013,
1/8/2015,300.320007,303.140015,296.109985,300.459991,3088400,,,,,,,,,,,,,300.459991,
1/9/2015,301.480011,302.869995,296.679993,296.929993,2592400,,,,,,,,,,,,,296.929993,
1/12/2015,297.559998,298.51001,289.279999,291.410004,3421400,,,,,,,,,,,,,291.410004,
1/13/2015,297.480011,301.5,293.230011,294.73999,4136400,,,,,,,,,,,,,294.73999,
1/14/2015,291.929993,295.910004,286.5,293.269989,5538700,,,,,,,,,,,,,293.269989,
1/15/2015,294,296,286.820007,286.950012,4419200,,,,,,,,,,,,,286.950012,
1/16/2015,286.279999,290.790009,285.25,290.73999,3478200,,,,,,,,,,,,,290.73999,
1/20/2015,292.589996,293.359985,286.390015,289.440002,3075100,,,,,,,,,,,,,289.440002,
1/21/2015,289.640015,306,287.26001,297.25,10065100,,,,,,,,,,,,,297.25,
1/22/2015,300,312.25,300,310.320007,5362600,,,,,,,,,,,,,310.320007,
1/23/2015,308.079987,316.929993,307.720001,312.390015,4496400,,,,,,,,,,,,,312.390015,
1/26/2015,311.820007,313,307.519989,309.660004,3169700,,,,,,,,,,,,,309.660004,
1/27/2015,306.299988,310.23999,302.630005,306.75,2920300,,,,,,,,,,,,,306.75,
1/28/2015,309.809998,311.51001,303.799988,303.910004,3063800,,,,,,,,,,,,,303.910004,
1/29/2015,304.730011,312.799988,299.329987,311.779999,8656600,,,,,,,,,,,,,311.779999,
1/30/2015,346.320007,359.5,340.73999,354.529999,23856100,,,,,,,,,,,,,354.529999,
2/2/2015,350.049988,365,350.01001,364.470001,10231900,,,,,,,,,,,,,364.470001,
2/3/2015,360.290009,367.820007,360.209991,363.549988,6212600,,,,,,,,,,,,,363.549988,
2/4/2015,358.380005,367.5,358.230011,364.75,4169900,,,,,,,,,,,,,364.75,
2/5/2015,366,378.799988,365.899994,373.890015,7247600,,,,,,,,,,,,,373.890015,
2/6/2015,374.869995,375.98999,371.01001,374.279999,3892400,,,,,,,,,,,,,374.279999,
2/9/2015,371,374.410004,367.200012,370.559998,2724600,,,,,,,,,,,,,370.559998,
2/10/2015,371.190002,374.299988,368.51001,373,2287200,,,,,,,,,,,,,373,
2/11/2015,371.230011,377.100006,371.100006,375.140015,2786500,,,,,,,,,,,,,375.140015,
2/12/2015,375.100006,378.51001,373.149994,377.170013,2791100,,,,,,,,,,,,,377.170013,
2/13/2015,378.410004,383,377.01001,381.829987,3475100,,,,,,,,,,,,,381.829987,
2/17/2015,377.720001,379.98999,372.670013,375.429993,3673200,,,,,,,,,,,,,375.429993,
2/18/2015,373.779999,376.73999,372.850006,373.369995,2650600,,,,,,,,,,,,,373.369995,
2/19/2015,373.48999,381.880005,373.429993,379,2953800,,,,,,,,,,,,,379,
2/20/2015,378.619995,383.700012,375.839996,383.660004,3258000,,,,,,,,,,,,,383.660004,
2/23/2015,383.440002,384.540009,378,380.140015,2177000,,,,,,,,,,,,,380.140015,
2/24/2015,378.649994,380.480011,376.160004,378.589996,1920800,,,,,,,,,,,,,378.589996,
2/25/2015,377.269989,387.850006,376.540009,385.369995,3174500,,,,,,,,,,,,,385.369995,
2/26/2015,384.070007,389.369995,383.279999,384.799988,2687100,,,,,,,,,,,,,384.799988,
2/27/2015,384,385.98999,379.790009,380.160004,2532300,,,,,,,,,,,,,380.160004,
3/2/2015,380.850006,385.899994,379.480011,385.660004,2139200,,,,,,,,,,,,,385.660004,
3/3/2015,383.950012,386.100006,381.600006,384.609985,1946500,,,,,,,,,,,,,384.609985,
3/4/2015,385.709991,387.899994,382.190002,382.720001,2259100,,,,,,,,,,,,,382.720001,
3/5/2015,385.609985,388.420013,383.890015,387.829987,2693500,,,,,,,,,,,,,387.829987,
3/6/2015,385.519989,387,378.880005,380.089996,2627000,,,,,,,,,,,,,380.089996,
3/9/2015,378.399994,379.329987,375.279999,378.559998,2311400,,,,,,,,,,,,,378.559998,
3/10/2015,377.450012,377.769989,369.179993,369.51001,3121000,,,,,,,,,,,,,369.51001,
3/11/2015,370.609985,373.350006,366.26001,366.369995,2495100,,,,,,,,,,,,,366.369995,
3/12/2015,368.820007,375.5,367.519989,374.23999,2810000,,,,,,,,,,,,,374.23999,
3/13/2015,371.519989,373.98999,366.679993,370.579987,2611700,,,,,,,,,,,,,370.579987,
3/16/2015,370.380005,373.940002,366.720001,373.350006,2354100,,,,,,,,,,,,,373.350006,
3/17/2015,371.109985,374.5,369.640015,371.920013,2037000,,,,,,,,,,,,,371.920013,
3/18/2015,369.970001,375.98999,366.700012,375.140015,2654100,,,,,,,,,,,,,375.140015,
3/19/2015,373.869995,377.109985,372.190002,373.23999,1915700,,,,,,,,,,,,,373.23999,
3/20/2015,376.290009,379.369995,375.920013,378.48999,3763600,,,,,,,,,,,,,378.48999,
3/23/2015,378.070007,381.769989,374.940002,375.109985,2239300,,,,,,,,,,,,,375.109985,
3/24/2015,373.98999,375.23999,372.269989,374.089996,2228200,,,,,,,,,,,,,374.089996,
3/25/2015,375.170013,380.5,370.290009,370.959991,3429500,,,,,,,,,,,,,370.959991,
3/26/2015,369.589996,371.399994,365.649994,367.350006,2930000,,,,,,,,,,,,,367.350006,
3/27/2015,367.109985,373.170013,366.570007,370.559998,2609800,,,,,,,,,,,,,370.559998,
3/30/2015,371.869995,376.119995,371.549988,374.589996,1820900,,,,,,,,,,,,,374.589996,
3/31/2015,373.23999,377.700012,371.51001,372.100006,2506100,,,,,,,,,,,,,372.100006,
4/1/2015,372.100006,373.160004,368.339996,370.26001,2458100,,,,,,,,,,,,,370.26001,
4/2/2015,370.5,373.279999,369,372.25,1875300,,,,,,,,,,,,,372.25,
4/6/2015,370.100006,380.200012,369.359985,377.040009,3050700,,,,,,,,,,,,,377.040009,
4/7/2015,376.149994,379.309998,374.029999,374.410004,1954900,,,,,,,,,,,,,374.410004,
4/8/2015,374.660004,381.579987,374.649994,381.200012,2636400,,,,,,,,,,,,,381.200012,
4/9/2015,380.660004,384.420013,378.799988,383.540009,2392300,,,,,,,,,,,,,383.540009,
4/10/2015,384.309998,387.119995,381.320007,382.649994,2573500,,,,,,,,,,,,,382.649994,
4/13/2015,383.529999,385.279999,380.140015,382.359985,1894500,,,,,,,,,,,,,382.359985,
4/14/2015,383.51001,387.809998,381.209991,385.109985,2583600,,,,,,,,,,,,,385.109985,
4/15/2015,384.649994,385.779999,381.640015,383.450012,1933200,,,,,,,,,,,,,383.450012,
4/16/2015,383.690002,387.450012,383.549988,386.040009,2080400,,,,,,,,,,,,,386.040009,
4/17/2015,382.630005,383.559998,374.399994,375.559998,3839700,,,,,,,,,,,,,375.559998,
4/20/2015,378.549988,391.940002,377,389.51001,5016100,,,,,,,,,,,,,389.51001,
4/21/2015,391.309998,394.600006,386.799988,391.179993,4643500,,,,,,,,,,,,,391.179993,
4/22/2015,391.910004,394.279999,388,389.799988,3474700,,,,,,,,,,,,,389.799988,
4/23/2015,390.209991,391.880005,386.149994,389.98999,7980000,,,,,,,,,,,,,389.98999,
4/24/2015,439,452.649994,439,445.100006,17176900,,,,,,,,,,,,,445.100006,
4/27/2015,443.859985,446.98999,437.410004,438.559998,5430900,,,,,,,,,,,,,438.559998,
4/28/2015,438.51001,439,428.040009,429.309998,4140500,,,,,,,,,,,,,429.309998,
4/29/2015,426.75,434.23999,426.029999,429.369995,3621700,,,,,,,,,,,,,429.369995,
4/30/2015,427.109985,431.75,419.23999,421.779999,3647900,,,,,,,,,,,,,421.779999,
5/1/2015,423.820007,425.640015,416,422.869995,3565800,,,,,,,,,,,,,422.869995,
5/4/2015,424.799988,429.769989,422.420013,423.040009,2270400,,,,,,,,,,,,,423.040009,
5/5/2015,422.850006,427.51001,421.019989,421.190002,2856400,,,,,,,,,,,,,421.190002,
5/6/2015,421.429993,422.720001,414.549988,419.100006,2552500,,,,,,,,,,,,,419.100006,
5/7/2015,424.149994,428.5,422.850006,426.880005,2766100,,,,,,,,,,,,,426.880005,
5/8/2015,430.75,435.200012,430.170013,433.690002,2908800,,,,,,,,,,,,,433.690002,
5/11/2015,432.51001,439,431.369995,432.850006,2393700,,,,,,,,,,,,,432.850006,
5/12/2015,431.079987,433.25,426.709991,431.019989,1947800,,,,,,,,,,,,,431.019989,
5/13/2015,429.980011,433.529999,425.799988,426.869995,1996300,,,,,,,,,,,,,426.869995,
5/14/2015,429.450012,433,427.01001,432.279999,1888500,,,,,,,,,,,,,432.279999,
5/15/2015,428,430.399994,424.299988,426,4240300,,,,,,,,,,,,,426,
5/18/2015,426,427.269989,421.459991,425.23999,2390200,,,,,,,,,,,,,425.23999,
5/19/2015,424.869995,428.23999,420.630005,421.709991,2464200,,,,,,,,,,,,,421.709991,
5/20/2015,420.600006,427.100006,418.359985,423.859985,2196200,,,,,,,,,,,,,423.859985,
5/21/2015,428,436.899994,428,431.630005,4121400,,,,,,,,,,,,,431.630005,
5/22/2015,431.549988,432.440002,427.609985,427.630005,2020600,,,,,,,,,,,,,427.630005,
5/26/2015,426.200012,427,422,425.470001,2244200,,,,,,,,,,,,,425.470001,
5/27/2015,427.450012,431.850006,425.01001,431.420013,2231100,,,,,,,,,,,,,431.420013,
5/28/2015,429.709991,431.350006,425.470001,426.570007,1912400,,,,,,,,,,,,,426.570007,
5/29/2015,427.230011,432.5,427.230011,429.230011,3016100,,,,,,,,,,,,,429.230011,
6/1/2015,430.399994,433.160004,426.200012,430.920013,2253300,,,,,,,,,,,,,430.920013,
6/2/2015,430.070007,433.230011,426.25,430.98999,1668900,,,,,,,,,,,,,430.98999,
6/3/2015,434.399994,438.390015,432.75,436.589996,2727900,,,,,,,,,,,,,436.589996,
6/4/2015,434.399994,436.76001,429.26001,430.779999,2510800,,,,,,,,,,,,,430.779999,
6/5/2015,429.660004,430.799988,426.5,426.950012,1907900,,,,,,,,,,,,,426.950012,
6/8/2015,425.619995,426.799988,421.429993,423.5,2172500,,,,,,,,,,,,,423.5,
6/9/2015,422.959991,427.48999,419.140015,425.480011,2288700,,,,,,,,,,,,,425.480011,
6/10/2015,426.459991,432.200012,425.660004,430.769989,2172300,,,,,,,,,,,,,430.769989,
6/11/2015,432.290009,438.890015,431.470001,432.970001,2922500,,,,,,,,,,,,,432.970001,
6/12/2015,431.25,432.359985,428.26001,429.920013,2054400,,,,,,,,,,,,,429.920013,
6/15/2015,427.660004,428.049988,422.640015,423.670013,2051000,,,,,,,,,,,,,423.670013,
6/16/2015,424.149994,427.970001,422.670013,427.26001,2296400,,,,,,,,,,,,,427.26001,
6/17/2015,428.359985,431.350006,424.75,427.809998,2185900,,,,,,,,,,,,,427.809998,
6/18/2015,430.299988,439.730011,429.410004,439.390015,3378400,,,,,,,,,,,,,439.390015,
6/19/2015,440.26001,444.98999,433.23999,434.920013,4495100,,,,,,,,,,,,,434.920013,
6/22/2015,437,439.23999,434.179993,436.290009,1823600,,,,,,,,,,,,,436.290009,
6/23/2015,435.589996,447.040009,433.690002,445.98999,3245000,,,,,,,,,,,,,445.98999,
6/24/2015,444.970001,446.470001,440.230011,440.839996,2620800,,,,,,,,,,,,,440.839996,
6/25/2015,438.070007,443.470001,436.390015,440.100006,2237500,,,,,,,,,,,,,440.100006,
6/26/2015,441.76001,443.48999,435.059998,438.100006,2624500,,,,,,,,,,,,,438.100006,
6/29/2015,434.980011,437,429,429.859985,2753200,,,,,,,,,,,,,429.859985,
6/30/2015,434.200012,435.570007,430.459991,434.089996,2596900,,,,,,,,,,,,,434.089996,
7/1/2015,439.350006,440,435.579987,437.390015,1987100,,,,,,,,,,,,,437.390015,
7/2/2015,437,438.200012,433.480011,437.709991,1343400,,,,,,,,,,,,,437.709991,
7/6/2015,435.230011,439.730011,433.519989,436.040009,1903200,,,,,,,,,,,,,436.040009,
7/7/2015,435.679993,437.730011,425.570007,436.720001,3454200,,,,,,,,,,,,,436.720001,
7/8/2015,434.350006,435.98999,428.829987,429.700012,2383100,,,,,,,,,,,,,429.700012,
7/9/2015,434.899994,438.720001,434.149994,434.390015,2271400,,,,,,,,,,,,,434.390015,
7/10/2015,440.48999,444.720001,439,443.51001,2401000,,,,,,,,,,,,,443.51001,
7/13/2015,448.290009,457.869995,447.540009,455.570007,3956800,,,,,,,,,,,,,455.570007,
7/14/2015,462.320007,469.600006,458.160004,465.570007,4736200,,,,,,,,,,,,,465.570007,
7/15/2015,463.040009,464.700012,460.200012,461.190002,2987400,,,,,,,,,,,,,461.190002,
7/16/2015,465.5,475.880005,464.799988,475.480011,4095600,,,,,,,,,,,,,475.480011,
7/17/2015,477.700012,485.420013,477.25,483.01001,4932200,,,,,,,,,,,,,483.01001,
7/20/2015,492.570007,493.200012,485.399994,488.100006,4752500,,,,,,,,,,,,,488.100006,
7/21/2015,487.899994,488.880005,482.549988,488,3181800,,,,,,,,,,,,,488,
7/22/2015,485.98999,492.5,484.899994,488.269989,3114900,,,,,,,,,,,,,488.269989,
7/23/2015,491.660004,491.660004,475.700012,482.179993,9374400,,,,,,,,,,,,,482.179993,
7/24/2015,578.98999,580.570007,529.349976,529.419983,21909400,,,,,,,,,,,,,529.419983,
7/27/2015,527.75,544.950012,526.599976,531.409973,7491000,,,,,,,,,,,,,531.409973,
7/28/2015,536,536.390015,523.119995,526.030029,5273100,,,,,,,,,,,,,526.030029,
7/29/2015,530.919983,532.969971,525.02002,529,3752600,,,,,,,,,,,,,529,
7/30/2015,527.650024,539.200012,524.289978,536.76001,3743100,,,,,,,,,,,,,536.76001,
7/31/2015,539.090027,542.840027,534.52002,536.150024,3025600,,,,,,,,,,,,,536.150024,
8/3/2015,537.450012,540.440002,529.359985,535.030029,3014200,,,,,,,,,,,,,535.030029,
8/4/2015,529.690002,536.950012,529.159973,531.900024,2934600,,,,,,,,,,,,,531.900024,
8/5/2015,538.799988,539.140015,534.119995,537.01001,2889400,,,,,,,,,,,,,537.01001,
8/6/2015,539.299988,542.73999,527.52002,529.460022,3820500,,,,,,,,,,,,,529.460022,
8/7/2015,529.159973,529.460022,518.210022,522.619995,3969200,,,,,,,,,,,,,522.619995,
8/10/2015,528.52002,532.280029,523,524,2615900,,,,,,,,,,,,,524,
8/11/2015,523.650024,528.97998,522,527.460022,2676600,,,,,,,,,,,,,527.460022,
8/12/2015,523.75,527.5,513.059998,525.909973,3962300,,,,,,,,,,,,,525.909973,
8/13/2015,527.369995,534.659973,525.48999,529.659973,2895200,,,,,,,,,,,,,529.659973,
8/14/2015,528.25,534.109985,528.25,531.52002,1994800,,,,,,,,,,,,,531.52002,
8/17/2015,531.289978,538.73999,527.119995,535.219971,2581700,,,,,,,,,,,,,535.219971,
8/18/2015,535.039978,539.48999,533,535.02002,2071300,,,,,,,,,,,,,535.02002,
8/19/2015,533.73999,537.25,529,532.919983,2324000,,,,,,,,,,,,,532.919983,
8/20/2015,530.390015,533.25,515.77002,515.780029,4408000,,,,,,,,,,,,,515.780029,
8/21/2015,507.359985,512.330017,494.470001,494.470001,6706500,,,,,,,,,,,,,494.470001,
8/24/2015,463.579987,476.579987,451,463.369995,10097600,,,,,,,,,,,,,463.369995,
8/25/2015,487.48999,489.440002,466.25,466.369995,5679300,,,,,,,,,,,,,466.369995,
8/26/2015,484.019989,503.720001,478.76001,500.769989,6358600,,,,,,,,,,,,,500.769989,
8/27/2015,513.710022,522.690002,507.26001,518.369995,6114500,,,,,,,,,,,,,518.369995,
8/28/2015,517.5,521.5,513.039978,518.01001,2746700,,,,,,,,,,,,,518.01001,
8/31/2015,516.440002,519.409973,509.070007,512.890015,3002300,,,,,,,,,,,,,512.890015,
